comment_id,text,timestamp,source_url,text_clean,word_count,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_base_anger,nrc_base_anticipation,nrc_base_fear,nrc_base_trust,nrc_base_sadness,nrc_base_hope,nrc_base_frustration,local_emotion_applied,local_emotion_terms,local_emotion_match_count,local_anger_score,local_fear_score,local_trust_score,local_hope_score,local_sadness_score,local_frustration_score,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,is_relevant,relevance_score,relevance_reason,relevance_terms
485405080193745,"THIS IS NOT GOOD AT ALL ,THEY ARE TORTURING PEOPLE WHO HAVE SMALL BUSINESSES WHICH ARE OPERATING VIA ELECTRICITY. Indeed poverty won't end in Zambia no matter how they claim to fix the economy.The question is,how are the people depending on electricity going to survive? coz the hours are too much.",2026-05-04T13:54:42.209183+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,this is not good at all they are torturing people who have small businesses which are operating via electricity indeed poverty won t end in zambia no matter how they claim to fix the economy the question is how are the people depending on electricity going to survive coz the hours are too much,54,good torturing people small businesses operating via electricity indeed poverty won t end zambia matter how claim fix economy question how people depending electricity going survive coz hours too much,False,-0.1531,negative,-0.1531,0.197,0.615,0.187,negative,-0.1531,negative,False,0.0,,30,8,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.0333333333333333,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.0333333333333333,True,4,matched_energy_and_context_terms,"electricity,hours"
1332443117593026,If I was Bally someone should have lost their job to serve as a lesson to others how can lie to the President that we now have excess power yet it's lie,2026-05-04T13:54:42.209189+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,if i was bally someone should have lost their job to serve as a lesson to others how can lie to the president that we now have excess power yet it s lie,33,bally someone should lost job serve lesson others how lie president now excess power yet s lie,False,-0.3182,negative,-0.3182,0.0,0.867,0.133,negative,-0.3182,negative,False,0.0,,17,8,0.1176470588235294,0.0588235294117647,0.0,0.1764705882352941,0.1764705882352941,0.0588235294117647,0.1470588235294117,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0588235294117647,0.0,0.1764705882352941,0.1764705882352941,0.0588235294117647,0.1470588235294117,True,3,matched_energy_terms,power
696804132160570,"Yes they's loadshedding, but us we're very fortunate power don't go even a bit. That's the previllage of living in village. Less populated areas , we're powered every time thank you ZESCO.",2026-05-04T13:54:42.209193+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,yes they s loadshedding but us we re very fortunate power don t go even a bit that s the previllage of living in village less populated areas we re powered every time thank you zesco,36,yes s loadshedding us re very fortunate power don t go even bit s previllage living village less populated areas re powered every time thank zesco,False,0.8122,positive,0.8122,0.296,0.704,0.0,positive,0.8122,positive,False,0.0,,26,3,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0,True,9,matched_energy_terms,"loadshedding,power,zesco"
1776648382722259,"I'm not loadsheded  yet, I have no fridge, no TV, no house with electricity definitely I'm using a touch with finger batteries  so this loadsheding is probably equalizing me with my neighbors with electricity 🤣🤣🤣🤣🤣🤣 tulibamo bene apa",2026-05-04T13:54:42.209210+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,i m not loadsheded yet i have no fridge no tv no house with electricity definitely i m using a touch with finger batteries so this loadsheding is probably equalizing me with my neighbors with electricity 🤣🤣🤣🤣🤣🤣 tulibamo bene apa,39,m loadsheded yet fridge tv house electricity definitely m using touch finger batteries loadsheding probably equalizing neighbors electricity tulibamo bene apa,False,0.4019,positive,0.4019,0.13,0.87,0.0,positive,0.4019,positive,False,0.0,,21,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,tulibamo,1,0.1,0.2,0.0,0.0,0.3,0.3,0.1,0.0,0.2,0.0,0.3,0.0,0.3,True,6,matched_energy_terms,"electricity,loadsheding"
906861247329552,"Ala this loadshedding has brought more harm, with this rain season and schools have opened it's really difficult,and now how do we even prepare food and also water for bathing young children ummm it's a pity that these POLITICIANS are all LIARS! They always take us for granted! Shame!",2026-05-04T13:54:42.209230+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,ala this loadshedding has brought more harm with this rain season and schools have opened it s really difficult and now how do we even prepare food and also water for bathing young children ummm it s a pity that these politicians are all liars they always take us for granted shame,52,ala loadshedding brought harm rain season schools opened s really difficult now how even prepare food also water bathing young children ummm s pity politicians liars always take us granted shame,False,-0.9184,negative,-0.9184,0.05,0.575,0.375,negative,-0.9184,negative,False,0.0,,31,8,0.0,0.064516129032258,0.0967741935483871,0.032258064516129,0.064516129032258,0.064516129032258,0.032258064516129,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.0967741935483871,0.032258064516129,0.064516129032258,0.064516129032258,0.032258064516129,True,3,matched_energy_terms,loadshedding
3036557793303467,"And I quote, ""Zesco Limited (by default) has structured the load shedding exercise by staggering each outage to a MINIMUM 6 hour period"" End of quote. In case you didn't see it........ Masebela bhati",2026-05-04T13:54:42.209238+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,and i quote zesco limited by default has structured the load shedding exercise by staggering each outage to a minimum 6 hour period end of quote in case you didn t see it masebela bhati,35,quote zesco limited default structured load shedding exercise staggering each outage minimum 6 hour period end quote case didn t see masebela bhati,False,-0.2263,negative,-0.2263,0.0,0.913,0.087,negative,-0.2263,negative,False,0.0,,23,7,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,True,10,matched_energy_terms,"load shedding,outage,zesco"
1380815312686577,"6hrs of power,twafimba twapoka😭😭",2026-05-04T13:54:42.209123+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,6hrs of power twafimba twapoka😭😭,5,lingson mwanza na means power going 2 times day,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power
1380815312686577,"6hrs of power,twafimba twapoka😭😭",2026-05-04T13:54:42.209123+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,6hrs of power twafimba twapoka😭😭,5,charles ilunga shall see,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,power
1380815312686577,"6hrs of power,twafimba twapoka😭😭",2026-05-04T13:54:42.209123+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,6hrs of power twafimba twapoka😭😭,5,lingson mwanza balengamo futi muchizungu key word ni splits reduce,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,True,3,matched_energy_terms,power
1380815312686577,"6hrs of power,twafimba twapoka😭😭",2026-05-04T13:54:42.209123+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,6hrs of power twafimba twapoka😭😭,5,charles ilunga read also s making sense na time table yabo,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,2,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,True,3,matched_energy_terms,power
1380815312686577,"6hrs of power,twafimba twapoka😭😭",2026-05-04T13:54:42.209123+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,6hrs of power twafimba twapoka😭😭,5,lingson mwanza making sense let say re loadshed 05hrs malaiti yazabwela na 11hrs malaiti around 17hrs yazayenda come around 23hrs,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,malaiti,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,malaiti,1,0.2,0.1,0.0,0.0,0.3,0.5,0.2,0.0,0.1,0.0,0.3,0.0,0.5,True,7,matched_energy_and_context_terms,"come,malaiti,power"
1380815312686577,"6hrs of power,twafimba twapoka😭😭",2026-05-04T13:54:42.209123+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,6hrs of power twafimba twapoka😭😭,5,kukonka che time table apa kwati,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,1,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,True,3,matched_energy_terms,power
1332443117593026,If I was Bally someone should have lost their job to serve as a lesson to others how can lie to the President that we now have excess power yet it's lie,2026-05-04T13:54:42.209189+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,if i was bally someone should have lost their job to serve as a lesson to others how can lie to the president that we now have excess power yet it s lie,33,sir kenneth ngulube thoughts too,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,True,3,matched_energy_terms,power
903100007535654,Someone today has known that people have power not ATI PF did that this no people have power see not a laughing matter,2026-05-04T13:54:42.209172+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,someone today has known that people have power not ati pf did that this no people have power see not a laughing matter,23,angel bernadette ck even mean,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.2,0.0,0.2,0.0,0.2,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,True,3,matched_energy_terms,power
903100007535654,Someone today has known that people have power not ATI PF did that this no people have power see not a laughing matter,2026-05-04T13:54:42.209172+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,someone today has known that people have power not ati pf did that this no people have power see not a laughing matter,23,sipalo alex ntoka people condemn still going lie water levels everyone affected youth begin regret voting coz s change,False,-0.7184,negative,-0.7184,0.0,0.682,0.318,negative,-0.7184,negative,False,0.0,,19,5,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.0,0.1052631578947368,0.0526315789473684,0.131578947368421,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.0,0.1052631578947368,0.0526315789473684,0.131578947368421,True,3,matched_energy_terms,power
903100007535654,Someone today has known that people have power not ATI PF did that this no people have power see not a laughing matter,2026-05-04T13:54:42.209172+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,someone today has known that people have power not ati pf did that this no people have power see not a laughing matter,23,angel bernadette ck under pf endured cadersim load shedding loss innocent lives scandal scandal fire tenders forest 27 kwacha loss value employment freeze secret recruitment into police defense forces lack repair government offices lack respect men women uniform name u still t see change u pharisee,False,-0.7351,negative,-0.7351,0.205,0.503,0.292,negative,-0.7351,negative,False,0.0,,46,15,0.0652173913043478,0.0652173913043478,0.1956521739130435,0.108695652173913,0.0434782608695652,0.0652173913043478,0.0543478260869565,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652173913043478,0.0652173913043478,0.1956521739130435,0.108695652173913,0.0434782608695652,0.0652173913043478,0.0543478260869565,True,7,matched_energy_terms,"load shedding,power"
903100007535654,Someone today has known that people have power not ATI PF did that this no people have power see not a laughing matter,2026-05-04T13:54:42.209172+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,someone today has known that people have power not ati pf did that this no people have power see not a laughing matter,23,angel bernadette ck yes bro u point u know better than south zim terms power pf ok only thing blame s caderlism men uniform respected matter education point less,False,0.8225,positive,0.8225,0.349,0.581,0.07,positive,0.8225,positive,False,0.0,,29,2,0.0344827586206896,0.0344827586206896,0.0,0.0344827586206896,0.0,0.0344827586206896,0.0172413793103448,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0344827586206896,0.0,0.0344827586206896,0.0172413793103448,True,3,matched_energy_terms,power
3048240672151024,"This bally also he promised to end load shedding look at him now....time to teach these politicians in 2026 that lies will kick them out of power , one has to promise what is achievable not heaven on earth that you can’t manage....",2026-05-04T13:54:42.210039+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,this bally also he promised to end load shedding look at him now time to teach these politicians in 2026 that lies will kick them out of power one has to promise what is achievable not heaven on earth that you can’t manage,44,bally also promised end load shedding look now time teach politicians 2026 lies kick power promise achievable heaven earth t manage,True,0.765,positive,0.765,0.369,0.532,0.099,negative,0.765,negative,False,0.0,,21,5,0.0476190476190476,0.0476190476190476,0.0,0.1428571428571428,0.0,0.0476190476190476,0.0238095238095238,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.1428571428571428,0.0,0.0476190476190476,0.0238095238095238,True,9,matched_energy_terms,"load shedding,power,promise,promised"
559716629070332,"Best is just to make sure power cuts immediately Chelsea is about to start playing…this will save a lot of Energy,Power and BP.",2026-05-04T13:54:42.210058+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,best is just to make sure power cuts immediately chelsea is about to start playing…this will save a lot of energy power and bp,25,best just make sure power cuts immediately chelsea start playing save lot energy power bp,False,0.886,positive,0.886,0.548,0.363,0.089,positive,0.886,positive,False,0.0,,15,3,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,True,3,matched_energy_terms,power
1576115159502762,"Mwebantu this company needs competitors I don’t see 05, 08 or 10hrs here and if you check there time schedule it’s saying 9hrs and not 6hrs … why behave as if your supplying us electricity for free . Stick to your schedule",2026-05-04T13:54:42.210072+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,mwebantu this company needs competitors i don’t see 05 08 or 10hrs here and if you check there time schedule it’s saying 9hrs and not 6hrs … why behave as if your supplying us electricity for free stick to your schedule,42,mwebantu company needs competitors don t see 05 08 10hrs check time schedule s saying 9hrs 6hrs behave supplying us electricity free stick schedule,False,0.5106,positive,0.5106,0.136,0.864,0.0,positive,0.5106,positive,False,0.0,,24,3,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0,True,mwebantu,1,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.0416666666666666,0.0,0.0416666666666666,0.1,0.0416666666666666,0.2,True,4,matched_energy_and_context_terms,"electricity,schedule"
730265781636519,Here in kamwala south it's now 14hrs since yesterday 16hrs really this is not fair the other day it was 2 days  no power how do we make our programmes on time like this. Work is getting affected!!!,2026-05-04T13:54:42.210082+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,here in kamwala south it s now 14hrs since yesterday 16hrs really this is not fair the other day it was 2 days no power how do we make our programmes on time like this work is getting affected,39,kamwala south s now 14hrs since yesterday 16hrs really fair other day 2 days power how make programmes time like work getting affected,False,0.5413,positive,0.5413,0.206,0.729,0.065,positive,0.5413,positive,False,0.0,,23,2,0.0,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,0.0,True,3,matched_energy_terms,power
1322434861928316,Umungulufye..... First of all how do you suddenly start load shedding in the middle of a rain season and tell people that there is no water 🤦🤦🤦🤦 what more October? For the past ten years the story has been the same without a solution,2026-05-04T13:54:42.210091+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,umungulufye first of all how do you suddenly start load shedding in the middle of a rain season and tell people that there is no water 🤦🤦🤦🤦 what more october for the past ten years the story has been the same without a solution,43,umungulufye first how suddenly start load shedding middle rain season tell people water october past ten years story same without solution,False,-0.2411,negative,-0.2411,0.0,0.911,0.089,negative,-0.2411,negative,False,0.0,,21,3,0.0,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0,True,5,matched_energy_terms,"load shedding,october"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,power going twice day 6 hours,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_and_context_terms,"hours,power"
637927768087719,"ZESCO management is rotten completely.
Why giving us break .
Power went 05 hrs and came back at 14 hrs that is how many hours? 10 hours
Again 17 hours power went coming back 23hours and that is 7 hours totals is 17 hours .",2026-05-04T13:54:42.210119+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,zesco management is rotten completely why giving us break power went 05 hrs and came back at 14 hrs that is how many hours 10 hours again 17 hours power went coming back 23hours and that is 7 hours totals is 17 hours,43,zesco management rotten completely giving us break power went 05 hrs came back 14 hrs how many hours 10 hours 17 hours power went coming back 23hours 7 hours totals 17 hours,False,-0.1548,negative,-0.1548,0.077,0.829,0.094,negative,-0.1548,negative,False,0.0,,32,5,0.0,0.03125,0.0,0.03125,0.0,0.03125,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.03125,0.0,True,9,matched_energy_and_context_terms,"came,hours,hrs,power,zesco"
666239068516046,Things are getting from bad to worse No food No money even the hope we had that if we work will find something for the family it’s gone how can we work without Power???Mr President this is just bad every bad things has happened in 1 year what more,2026-05-04T13:54:42.210128+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,things are getting from bad to worse no food no money even the hope we had that if we work will find something for the family it’s gone how can we work without power mr president this is just bad every bad things has happened in 1 year what more,51,things getting bad worse food money even hope work find something family s gone how work without power mr president just bad every bad things happened 1 year,False,-0.8934,negative,-0.8934,0.077,0.56,0.363,negative,-0.8934,negative,False,0.0,,28,8,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.1428571428571428,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.1428571428571428,True,4,matched_energy_and_context_terms,"gone,power"
527188406053799,12 hours split into ma 6 hours. What difference does it make?? I can't understand this mathematics.,2026-05-04T13:54:42.209134+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,12 hours split into ma 6 hours what difference does it make i can t understand this mathematics,18,rebecca sakala mumbi maybe mean 2 times power outage separated 6hours goes 6hrs comes 6hours goes 6 hrs see happens mwe otherwise mmm,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,mwe,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,True,12,matched_energy_and_context_terms,"hours,hrs,outage,power,power outage"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,susan j stephens imagine absolutely difference fuckery highest order,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,1,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,True,4,matched_energy_and_context_terms,"hours,power"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,peace kandy bring even confusion let s see how unfolds smh,False,0.0,neutral,0.0,0.233,0.467,0.3,neutral,0.0,neutral,False,0.0,,11,2,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0454545454545454,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0454545454545454,True,4,matched_energy_and_context_terms,"hours,power"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,susan j stephens plus zesco don t things time 6 hour periods ll running into 7 each ka 14 day,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,20,2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,True,7,matched_energy_and_context_terms,"hours,power,zesco"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,susan j stephens seems like,False,0.3612,positive,0.3612,0.455,0.545,0.0,positive,0.3612,positive,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_and_context_terms,"hours,power"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,susan j stephens kaili give breather given snorkel since technically still under water,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,kaili,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,kaili,1,0.1,0.0,0.0,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.1,0.0,0.4,True,4,matched_energy_and_context_terms,"hours,power"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,peace kandy true omg,False,0.743,positive,0.743,0.759,0.241,0.0,positive,0.743,positive,False,0.0,,4,2,0.0,0.25,0.0,0.5,0.0,0.25,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,True,4,matched_energy_and_context_terms,"hours,power"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,susan j stephens next ni 3 times,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_and_context_terms,"hours,power"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,susan j stephens still 12 hours,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_and_context_terms,"hours,power"
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,susan j stephens exactly question went 05 came 13 17 went apa still nothing vaupuba chabe ba zesco,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,chabe,1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.2,True,8,matched_energy_and_context_terms,"came,hours,power,zesco"
3048240672151024,"This bally also he promised to end load shedding look at him now....time to teach these politicians in 2026 that lies will kick them out of power , one has to promise what is achievable not heaven on earth that you can’t manage....",2026-05-04T13:54:42.210039+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,this bally also he promised to end load shedding look at him now time to teach these politicians in 2026 that lies will kick them out of power one has to promise what is achievable not heaven on earth that you can’t manage,44,chunza kamanga true bro,False,0.4215,positive,0.4215,0.483,0.517,0.0,positive,0.4215,positive,False,0.0,,4,1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,True,9,matched_energy_terms,"load shedding,power,promise,promised"
1633600697097916,"This is not a solution but definitely this will indirectly be a relief to those that run businesses that completely depend on electricity, like welders, barbermen and salons. The problem is huge and the government needs to find a way of cushioning the impact on the masses.",2026-05-04T13:54:42.210262+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,this is not a solution but definitely this will indirectly be a relief to those that run businesses that completely depend on electricity like welders barbermen and salons the problem is huge and the government needs to find a way of cushioning the impact on the masses,47,solution definitely indirectly relief those run businesses completely depend electricity like welders barbermen salons problem huge government needs find way cushioning impact masses,False,0.8578,positive,0.8578,0.401,0.517,0.082,positive,0.8578,positive,False,0.0,,23,7,0.0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0217391304347826,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0217391304347826,True,3,matched_energy_terms,electricity
