comment_id,processed_text,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms
1371532063594197,isn t problem problem maliati kwatu yayenda 2days,-0.6597,negative,-0.6597,0.0,0.481,0.519,negative,-0.6597,negative,False,0.0,
1133431977339120,isn t still good minimum 6 hours even 12 hours 6 hours should maximum rephrase statement,0.4404,positive,0.4404,0.195,0.805,0.0,positive,0.4404,positive,False,0.0,
504093228477605,those want go back edgar pf regime go ahead us remain current,0.0772,positive,0.0772,0.106,0.894,0.0,positive,0.0772,positive,False,0.0,
1231153124161242,mmmmm finally something sensible now let s wait follow least know felt pressure people,-0.296,negative,-0.296,0.0,0.845,0.155,negative,-0.296,negative,False,0.0,
707838147519713,even 6 hours working lusaka west mungwi rd,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
565876345064568,good solution find better solution help everyone benefit,0.9337,positive,0.9337,0.89,0.11,0.0,positive,0.9337,positive,False,0.0,
2007698236101483,tha 12 hours thing wasn t necessary reduce 6 hours reduce further change,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
860149895255069,still disappointing zesco still failing follow own schedule checking area using 3600 saying area under loadshedding today yet power went off 0600hrs still under power zesco become bad apart unnecessary loadshedding zesco t even follow own schedule,-0.875,negative,-0.875,0.0,0.767,0.233,negative,-0.875,negative,False,0.0,
6122849527734335,ummm 12 hours too much power place goes 05 hrs should restored 11 hrs goes kuma 11 hrs restored kuma 17 hrs opinion better than 12hrs,0.7717,positive,0.7717,0.251,0.749,0.0,positive,0.7717,positive,False,0.0,
577374840868329,tell also loadshed areas live only sacrifise areas those think noentities,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
698635551799988,difference make s still load shedding heavily criticized previously,-0.3612,negative,-0.3612,0.0,0.737,0.263,negative,-0.3612,negative,False,0.0,
695343998961984,don t surprised zesco starts losing machines s point people start stealing too many hours given thieves steal transformers cable s keep pros cons actions deliver best country,-0.7717,negative,-0.7717,0.161,0.501,0.338,negative,-0.7717,negative,False,0.0,
724855342237637,let explain simple terms means 6 hours power next 6hours power 6hours power last 6hour day power still 12hours without power 12hours power divided into 6 hours each nothing celebrate same different,-0.4585,negative,-0.4585,0.0,0.906,0.094,negative,-0.4585,negative,False,0.0,
629662045626549,six hours put table should now time won t power particular areas planning purposes,0.5719,positive,0.5719,0.236,0.764,0.0,positive,0.5719,positive,False,0.0,
577374840868329,chizapu simatimbe totally agree know people date never zesco go area wondering lives around those area s,0.4201,positive,0.4201,0.157,0.843,0.0,positive,0.4201,positive,False,0.0,
8901794233171641,guys stop complaining wanted fix sorry just passing,-0.5106,negative,-0.5106,0.0,0.485,0.515,negative,-0.5106,negative,False,0.0,
1342606413164315,listening president progressive whilst wait permanent solution,0.3182,positive,0.3182,0.277,0.723,0.0,positive,0.3182,positive,False,0.0,
534155958660120,even option just please re s driving us,0.3182,positive,0.3182,0.277,0.723,0.0,positive,0.3182,positive,False,0.0,
511570027736052,ni fuel just done weekly,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
3428870804055475,far know schedule doesn t work stipulated area power going twice day don t think normal,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
842848230280313,let just sleep doesn t change fact s still 12hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
900978594666497,malango musukuma ended ended,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
2299770710224782,means power cut twice restored twice 12 hours still stands need calculator understand language used notice,0.0772,positive,0.0772,0.13,0.757,0.114,positive,0.0772,positive,False,0.0,
1298576814266650,making sense making schedules fail follow ve always load shedded than 12 hours daily,-0.5423,negative,-0.5423,0.0,0.788,0.212,negative,-0.5423,negative,False,0.0,
878212423369353,such schedule apply area stop playing around people s feelings,-0.1027,negative,-0.1027,0.164,0.636,0.2,negative,-0.1027,negative,False,0.0,
1126291694701077,karin louise neethling monge yes still 12hours load sheading broken 2 x 6 12 stead just straight 12 hours once power,0.128,positive,0.128,0.203,0.661,0.137,positive,0.128,positive,False,0.0,
2299770710224782,george muls znbc 19hrs said s reduced 6hrs only,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
2299770710224782,astron sibbuku chiyuni s how understood language written notice,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
2299770710224782,power doesn t go same time compounds imply other areas time going,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
2299770710224782,george muls dad s like power go same time part lusaka answer part time like s 00 11hrs knowing,0.6124,positive,0.6124,0.25,0.75,0.0,positive,0.6124,positive,False,0.0,
715643390256377,manje parts lusaka being load shedding parts country too zesco never follows load shedding schedule,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
3221256778091552,splitting gonna darkness twice day mayo let even charge phone,-0.25,negative,-0.25,0.0,0.818,0.182,negative,-0.25,negative,False,0.0,
1353668848789272,okay things getting better day hoping best,0.8957,positive,0.8957,0.797,0.203,0.0,positive,0.8957,positive,False,0.0,
963697571683180,also lying t even keep schedule promise,-0.2732,negative,-0.2732,0.237,0.412,0.351,negative,-0.2732,negative,False,0.0,
548275573885493,now realized most singers dull just support blindly without knowing supporting changed mubikuba hahulu bati let work completely coz said rubbish someone busy praising naka phone ku power bank,0.2061,positive,0.2061,0.169,0.683,0.147,positive,0.2061,positive,False,0.0,
2299770710224782,george muls mean same changes power cut example power cut 11 to17 next day 05 11,-0.4939,negative,-0.4939,0.0,0.769,0.231,negative,-0.4939,negative,False,0.0,
564248385578976,even sticking same schedule s just random sometimes only power 30 minutes waiting than 6 hours still switch off,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
3558389497766642,affected because get water hand pump use solar power need biogas bio energy solar,0.5719,positive,0.5719,0.296,0.615,0.089,positive,0.5719,positive,False,0.0,
3792415490984887,m sure know how express yourself say correctly how many times expect power cut n put times groups eg power goes 05 00 11 00hrs expect cut 17 00 23 00hrs guess work inconveniencing,-0.2263,negative,-0.2263,0.065,0.817,0.118,negative,-0.2263,negative,False,0.0,
719550152874845,don t worry fire boss sooner than think hire someone find competitor just like zamtel airtel mtm,-0.4215,negative,-0.4215,0.12,0.625,0.255,negative,-0.4215,negative,False,0.0,
1622974748123377,stop dangote invest power plant guys afraid competition anyway best,0.4588,positive,0.4588,0.292,0.556,0.153,positive,0.4588,positive,False,0.0,
714750360018225,let s just work let people talk,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1911774525859132,complaint lodge should power 23 00 sleeping having power 05 00 suppose working delivering service general public,-0.296,negative,-0.296,0.0,0.879,0.121,negative,-0.296,negative,False,0.0,
1287182618738988,9 22 still power went exactly 0 36,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
944697196493811,economy crisis s world wide even better people south africans used load shedding,-0.296,negative,-0.296,0.171,0.588,0.241,negative,-0.296,negative,False,0.0,
1199139634355511,layman s language still get 12 hours split two example power goes 23 hours 05 hours go let s say 11 hours 17 hours,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
3344874239087782,how sure even dam dry wen pf mentioned other party politicised how different situation now like always say people shouldn t talk things don t know now ur turn waiting see how u solve let s factual people voted ain t fools,0.6249,positive,0.6249,0.209,0.719,0.072,positive,0.6249,positive,False,0.0,
885370965986189,wonder pipo like same people increased connection fee k1700 kk6500 units gone high now loadsheding plan reduce,0.5574,positive,0.5574,0.235,0.765,0.0,positive,0.5574,positive,False,0.0,
5763763656992226,12hours loadshedding rain season reach ka october kaya using chinese calculator,0.0258,neutral,0.0258,0.099,0.901,0.0,neutral,0.0258,neutral,False,0.0,
2163643733823440,better way hope follow schedule such,0.7003,positive,0.7003,0.592,0.408,0.0,positive,0.7003,positive,False,0.0,
5763763656992226,sirgubu c gilbest just like finished whole 2022 without load shedding nothing like october whatever month,0.6124,positive,0.6124,0.278,0.722,0.0,positive,0.6124,positive,False,0.0,
6394524170577597,same introducing half time game anyways businesses two things during 6 hours day unlike experiencing power cut 05 hours 17 hours,-0.2732,negative,-0.2732,0.0,0.9,0.1,negative,-0.2732,negative,False,0.0,
1219565888699321,better just suffer once introducing half time into load shedding should working reducing eliminating load shedding instead half time,-0.1531,negative,-0.1531,0.124,0.726,0.15,negative,-0.1531,negative,False,0.0,
3593312137659877,kitwe ndeke precise just right now re being load shedded second time 2026 how far,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
2219020448270652,things such decisions made bosses incharge opposed leaders how ironic,-0.128,negative,-0.128,0.0,0.857,0.143,negative,-0.128,negative,False,0.0,
1014045236652457,doesn t make sense difference leave home without electricity knock find electricity,-0.0516,negative,-0.0516,0.0,0.893,0.107,negative,-0.0516,negative,False,0.0,
1422039008571759,stop playing us expect us believe s because water levels october other season yes could bought those lies now rain season,-0.128,negative,-0.128,0.176,0.627,0.196,negative,-0.128,negative,False,0.0,
565495791785843,prophecy especially against 17hrs 23hrs schedule succeed making darkness portion john 1 5 isaiah 9 2 micah 7 8 repent repacations previous iniquities,0.296,positive,0.296,0.158,0.743,0.099,positive,0.296,positive,False,0.0,
703159451369461,s making u affecting those running during day well those business night,0.2732,positive,0.2732,0.189,0.811,0.0,positive,0.2732,positive,False,0.0,
2718734371596506,don t try impress president won t work better tell truth don t want situation get hand 6 hours should six hours equal others should receive than 6 hours should stop talking water levels middle rains wil happen sept october without rains te total darkness iyo,0.9022,positive,0.9022,0.305,0.617,0.079,positive,0.9022,positive,False,0.0,
727259681946279,everything already planned dont see difference between 12 6hrs day time charcoal night candles s,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
588129303126508,think let increase 10days cause keep relish fridge nishi kubola,0.3182,positive,0.3182,0.204,0.796,0.0,positive,0.3182,positive,False,0.0,
2348117345370169,increased hours order reduce shame guys,-0.25,negative,-0.25,0.228,0.435,0.337,negative,-0.25,negative,False,0.0,
696005628557085,someone playing dirty game zesco management don t need given plans head state themselves,-0.2732,negative,-0.2732,0.115,0.701,0.185,negative,-0.2732,negative,False,0.0,
5126549930780929,6 miles electricity goes 05 comes back 12 14 electricity goes comes back 21 very reasons other party power lik enough,0.4522,positive,0.4522,0.135,0.865,0.0,positive,0.4522,positive,False,0.0,
479734924316779,yesterday power went 12 00 came back 18 00 went 24 00 came 06 00 katwishi tulelola,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
543396097838713,power went 08 00 came 18 00 went 20 00,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
728866435418240,problem president doing everything alone visiting dam advised zesco,-0.5719,negative,-0.5719,0.0,0.598,0.402,negative,-0.5719,negative,False,0.0,
697907062011250,kwena s still 12 hours relief getting,0.4767,positive,0.4767,0.383,0.617,0.0,positive,0.4767,positive,False,0.0,
543396097838713,edgar shimalukwe almost wrote same replied already good,0.4404,positive,0.4404,0.293,0.707,0.0,positive,0.4404,positive,False,0.0,
914497929570223,whatever ef s still 12 hours call relief,0.4767,positive,0.4767,0.341,0.659,0.0,positive,0.4767,positive,False,0.0,
686040593192313,end well zesco over run 6 hrs 7 8 hrs twice day loadshedding end into 14 to16 hrs loadshedding per day,0.2732,positive,0.2732,0.11,0.89,0.0,positive,0.2732,positive,False,0.0,
3240389632939076,son come back half cut barbershop,-0.2732,negative,-0.2732,0.0,0.704,0.296,negative,-0.2732,negative,False,0.0,
1147226185984804,exactly how supposed 6 hours start 12 complain reduced planned imagine started six complain plan wouldn t worked exactly how planned beginning 6 hours loadshedding,-0.6124,negative,-0.6124,0.0,0.8,0.2,negative,-0.6124,negative,False,0.0,
892982335172530,aware people depend electricity small businesses,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
910956080090584,happens us loadshadded fir than 12 hours mean laodshedded 8 hours split now,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
6164825023528034,mwangala monde siyobo nothing like better than pf runing diwn country very fast pace very fact think clever than anyone else really makes angry lied way govt continue whilst govt decision messed each sector economy because egoes better than pf just good hiding true colours iam worried future generations,-0.8481,negative,-0.8481,0.134,0.566,0.3,negative,-0.8481,negative,False,0.0,
6164825023528034,mwangala monde siyobo conversation need regard facebook agree pf lost way much going facebook chat baby sis,0.0516,positive,0.0516,0.126,0.758,0.116,positive,0.0516,positive,False,0.0,
6164825023528034,beverly kunda moore exporting good country nothing else export foreign exchange like zambia,0.6597,positive,0.6597,0.329,0.671,0.0,positive,0.6597,positive,False,0.0,
6164825023528034,beverly kunda moore question asking myself since load shedding started,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1192182698063836,someone want clapped crazy thing shortly u said dry now reach 6hours fact same because going twice day zesco don t think re ur family members jxt cut export power other countries,-0.4767,negative,-0.4767,0.073,0.79,0.137,negative,-0.4767,negative,False,0.0,
725459902190932,t understand mathematics because most business depends electricity difference make,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
904205397420066,still doesn t change fact 49 million kangaroos australia 3 4 million people uruguay means kangaroos invade uruguay each person fight 14 kangaroos,-0.3818,negative,-0.3818,0.0,0.88,0.12,negative,-0.3818,negative,False,0.0,
888458732606058,how come s loadshedding area even near clinic anything,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
683917853232648,reduction hours s better,0.4404,positive,0.4404,0.592,0.408,0.0,positive,0.4404,positive,False,0.0,
1244223689492224,people understanding word staggering think loadshedding reduced 6 hours lol,0.4215,positive,0.4215,0.259,0.741,0.0,positive,0.4215,positive,False,0.0,
721345389615444,basically halted export electricity,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
882939279724233,2020 never even planned load shedding way better,0.4404,positive,0.4404,0.293,0.707,0.0,positive,0.4404,positive,False,0.0,
1381491652659760,issue us kabanana west experiencing instance power cuts same scheduled time calculate wait till comes just having power back like 30mins decide cut ninshi ise tinalakwa chani olo maybe stole water mu kariba nkhalani fair mweh,0.128,positive,0.128,0.117,0.779,0.105,positive,0.128,positive,False,0.0,
829943544862310,s unfortunately others allowed bitterness jealous control brains still criticize understanding leader good hope things improve load management,-0.25,negative,-0.25,0.296,0.34,0.364,negative,-0.25,negative,False,0.0,
798380101728535,mr president doing good let s learn appreciate people still alive done number good things zambia perfect yourself pls leave mr president alone,0.9217,positive,0.9217,0.518,0.387,0.095,positive,0.9217,positive,False,0.0,
664619908679381,good reducing 6 hours s sti going twice day still 12 hours,0.4404,positive,0.4404,0.244,0.756,0.0,positive,0.4404,positive,False,0.0,
1316858762425751,impact load shedding always tantamount collapse country s economy hence need critically think big joke around,-0.25,negative,-0.25,0.12,0.707,0.174,negative,-0.25,negative,False,0.0,
829943544862310,nchimunya goldens s tall man road shedding,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
829943544862310,nchimunya goldens class otherwise punished,-0.4588,negative,-0.4588,0.0,0.571,0.429,negative,-0.4588,negative,False,0.0,
561908562619454,calculations loadshedding hours increased promax way kaili good terms math teacher used very calculative method only literate understand good morning,0.7845,positive,0.7845,0.317,0.683,0.0,positive,0.7845,positive,False,0.0,
488157330134602,little know zesco time introduce break time like schools meanwhile time learning remains 12 00,0.3612,positive,0.3612,0.152,0.848,0.0,positive,0.3612,positive,False,0.0,
855500669035982,soon very soon properties those zesco get damaged frequency turning power off ukubipa kwena napabiipa,-0.4404,negative,-0.4404,0.0,0.828,0.172,negative,-0.4404,negative,False,0.0,
1301433613735732,time makes sense mumbwa know know,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
2994287257547549,went 11 00 came back 17 00 far good,0.4404,positive,0.4404,0.266,0.734,0.0,positive,0.4404,positive,False,0.0,
940744006802774,schedule same area meaning having power just period 5hrs between guess,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
684342116481386,effective today yesterday cause power went 23 10 still nothing,0.4767,positive,0.4767,0.256,0.744,0.0,positive,0.4767,positive,False,0.0,
1492129967976597,ohms law states difference same change,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1747469492315179,s way go excellency quick response means lot s how leader must keep pushing musankwaa,0.5423,positive,0.5423,0.226,0.774,0.0,positive,0.5423,positive,False,0.0,
5833959256691128,least president s shy facing problem,-0.5719,negative,-0.5719,0.0,0.39,0.61,negative,-0.5719,negative,False,0.0,
719771349541429,stick schedule once atleast feel relief 6 hours,0.4767,positive,0.4767,0.341,0.659,0.0,positive,0.4767,positive,False,0.0,
723374332470540,possible zesco limited show load management schedule next day strongly feel would helpful than current day quite obvious anyone figure know outage times following day adequate time plan,0.5994,positive,0.5994,0.208,0.734,0.058,positive,0.5994,positive,False,0.0,
547271547324936,power cut 05 00 11 36 yet restored,0.0772,positive,0.0772,0.229,0.571,0.2,positive,0.0772,positive,False,0.0,
691083175945529,time since 05hrs power yet back should trust timetable also,0.5106,positive,0.5106,0.268,0.732,0.0,positive,0.5106,positive,False,0.0,
846170093330966,must given those charge switching off move together otherwise just remain papper while communities going hours than papper showing,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
678478597157109,zambia serious trouble t even stick simple 12hr once day schedule how honor s really discouraging business owner how economy recover,-0.4576,negative,-0.4576,0.126,0.591,0.283,negative,-0.4576,negative,False,0.0,
1149469195755648,think s meaning six hourly come back 23 go 5 kukosa dear,0.3818,positive,0.3818,0.224,0.776,0.0,positive,0.3818,positive,False,0.0,
1149469195755648,other places went same 5 never came 11 instead came 16 now don t even know go come,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1149469195755648,6 hrs plus 6 hrs 12 hrs sprit into 2 6 hrs ll go,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1149469195755648,reeves ray chibamba yes right called explained,0.4019,positive,0.4019,0.31,0.69,0.0,positive,0.4019,positive,False,0.0,
475992531387462,failed unacceptable citizens paying price know businesses run families feed yet system seems care,-0.4767,negative,-0.4767,0.156,0.537,0.307,negative,-0.4767,negative,False,0.0,
688403376277911,think schedule should revised interchange times atleast areas rotation areas cutting power time every day areas power only cuts once s midnight 05 rest day zesco proper rotation like way 12hrs used,-0.0516,negative,-0.0516,0.073,0.819,0.108,negative,-0.0516,negative,False,0.0,
686616486282373,well noted please note greater percentage nation s subjects depend power supply fend households hence need anticipatingly state last know how long should endure r s v p regards,0.7096,positive,0.7096,0.247,0.753,0.0,positive,0.7096,positive,False,0.0,
1178664122855506,time say truth load shedded today midnight still don t power,0.3182,positive,0.3182,0.204,0.796,0.0,positive,0.3182,positive,False,0.0,
652305977019970,timetable joke wake control room 14 hours power today because process automated,0.296,positive,0.296,0.167,0.833,0.0,positive,0.296,positive,False,0.0,
548620763967575,zesco re busy acting like re developing country taking away electricity mean m young entrepreneur depends electricity already went 6 hours just got back take 20 minutes later serious m personally protesting against injustice,-0.6486,negative,-0.6486,0.067,0.724,0.209,negative,-0.6486,negative,False,0.0,
1537318080081162,u need rotate schedule nyumba yanga boardview area power goes 5 11 17 23 go work power come back dark ka rotation please,0.3182,positive,0.3182,0.103,0.897,0.0,positive,0.3182,positive,False,0.0,
1391164684756543,veronica oputa part silverest live power through night most part day left home without power came back power woke power,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1391164684756543,s unfortunate s like how supposed plan around type loadshedding even inverter t support being switched off power most day,0.296,positive,0.296,0.234,0.631,0.135,positive,0.296,positive,False,0.0,
1178664122855506,fred simeja imagine company respect customers,0.4767,positive,0.4767,0.383,0.617,0.0,positive,0.4767,positive,False,0.0,
1516799665459834,same timetable ve written yourselves t stick area power went 00 00hrs came 06hrs gone 11hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
899401224750301,silverest 04 49am till now prompt switching power past 6hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
3430242507299630,3 hours could ve better considering people home s mainly use fridges tv s don t consume lot power,0.4404,positive,0.4404,0.172,0.828,0.0,positive,0.4404,positive,False,0.0,
1776900926039362,s big shame pipo solwezi even following very own time table,-0.4767,negative,-0.4767,0.0,0.744,0.256,negative,-0.4767,negative,False,0.0,
859348818616401,failed power went midnight upto now nothing elo m bring relish refund damage caused lying 6 hours s than want tarnish name president,-0.8625,negative,-0.8625,0.048,0.588,0.364,negative,-0.8625,negative,False,0.0,
1510070676128222,manure also used feedstock power plants manure incinerated heat combustion creates steam turning electricity generating turbines start submerging batteries pittratrems generating power how many manure pits zambia every household got sewer,0.2732,positive,0.2732,0.065,0.935,0.0,positive,0.2732,positive,False,0.0,
1375219489956828,serious fi zesco fyama dongo dongo really playing us now sad us barbershop owners,-0.3197,negative,-0.3197,0.12,0.629,0.252,negative,-0.3197,negative,False,0.0,
688403376277911,guys really frustrating power cuts imbalanced kindky rotations s way others only loadshedded midnight 5 while us basically loadshedded during day,-0.6865,negative,-0.6865,0.0,0.75,0.25,negative,-0.6865,negative,False,0.0,
688403376277911,louella kalima think petition over rotation s really fair otherwise power cuts just once s,0.101,positive,0.101,0.164,0.697,0.139,positive,0.101,positive,False,0.0,
899401224750301,nda bile call pressure,-0.296,negative,-0.296,0.0,0.577,0.423,negative,-0.296,negative,False,0.0,
3377351919165072,today power went than 6times giving us list,0.34,positive,0.34,0.255,0.745,0.0,positive,0.34,positive,False,0.0,
547471633932950,website says schedule available area please fix t guessing need organize day thank,0.5859,positive,0.5859,0.324,0.676,0.0,positive,0.5859,positive,False,0.0,
935740177414289,schedule just total scam fail follow own schedule simple straight forward people charge department failed project clearly failed cause taking people granted level incompetence,-0.91,negative,-0.91,0.166,0.403,0.431,negative,-0.91,negative,False,0.0,
515630007337027,time table never works s like just switch off whenever feel like t even bake peace now,0.0721,positive,0.0721,0.177,0.609,0.214,positive,0.0721,positive,False,0.0,
1829617797408490,document signed anyone binding statement could just hoax something,-0.2732,negative,-0.2732,0.0,0.792,0.208,negative,-0.2732,negative,False,0.0,
1516799665459834,cone mukwila come bak 18hrs tho supozd 2 go 12hrs,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1375219489956828,dalistani goodward ngulube improvise bro look battery inverter good go s clear people wants us die hunger let s relent make succeed always improvise find better ways own charge battery power use power goes helpful ask,0.8176,positive,0.8176,0.304,0.571,0.125,positive,0.8176,positive,False,0.0,
1375219489956828,alick alexander ziba great thanks advice inverter costs high getting disturbed someone please rescue us,0.875,positive,0.875,0.5,0.397,0.103,positive,0.875,positive,False,0.0,
475992531387462,lifestyle 101 don t care every time just say zesco price increasing,0.4939,positive,0.4939,0.242,0.758,0.0,positive,0.4939,positive,False,0.0,
582250733742042,tell technicians supposed switch power back 17 hours meanwood airport should left us alone original schedule least knew power mxxxxxm,0.0772,positive,0.0772,0.103,0.807,0.09,positive,0.0772,positive,False,0.0,
858684738768949,zesco limited cutting power than 18 hours unacceptable happens relish fridge serious,-0.6908,negative,-0.6908,0.0,0.51,0.49,negative,-0.6908,negative,False,0.0,
860691078549411,kuno s 7hrs now power isn t back yet kind management stop playing minds,0.4588,positive,0.4588,0.317,0.549,0.134,positive,0.4588,positive,False,0.0,
628477762380851,just lie naimwe us power 05 00 upto now,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
6170660102944681,better gives opportunity work 6hours,0.6908,positive,0.6908,0.655,0.345,0.0,positive,0.6908,positive,False,0.0,
494225406114471,admin us understand situation since need protect generating units accept current situation problem implementation said schedule load management example area power went off around 0530 restored 1400 within hour power off see complaining anyway s fine because won t able pay dstv subscription,0.802,positive,0.802,0.252,0.635,0.113,positive,0.802,positive,False,0.0,
1311564579667002,us s four days without power being told people field call nothing t even charge phones,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
1223473925247107,anyone electricity 12am 6am guys normal should power 6pm 12pm switch off common sense,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
704722434394583,useless time table creates such time tables agrees people having electricity every night whole week rotate schedule per day two days whole week same schedule zesco limited,-0.2023,negative,-0.2023,0.123,0.728,0.149,negative,-0.2023,negative,False,0.0,
504908138411919,switch off power 14 hours restore 05 m following day tell s 6 hours s even than 12 hours promised,0.5719,positive,0.5719,0.251,0.749,0.0,positive,0.5719,positive,False,0.0,
949282917177253,true chawama still having 20 hrs plus load shedding only power 24 05 everyday s too much look into,0.4215,positive,0.4215,0.141,0.859,0.0,positive,0.4215,positive,False,0.0,
559218576126862,kkatongo kapekele 5days power valid explanation people hakainde hichilema restructure mgt because way happen told fault happens relish fridge weather bathing cold water school going children aikona man zesco limited,-0.5574,negative,-0.5574,0.0,0.859,0.141,negative,-0.5574,negative,False,0.0,
559218576126862,s just selected houses happens time roma hakainde hichilema something barely surviving,0.228,positive,0.228,0.16,0.84,0.0,positive,0.228,positive,False,0.0,
494225406114471,arnold peter kachabe true same applies ndola lubuto power went around 05 came back 11 now 17 gone crazy better come disconnect thing ve installed house,0.5106,positive,0.5106,0.183,0.74,0.077,positive,0.5106,positive,False,0.0,
494225406114471,makumba peter chimpolonge hope solution improves especially mamba coal 150 mw come anytime soon hope water levels should start improving dear expected unit kafue lower hope,0.9432,positive,0.9432,0.487,0.457,0.056,positive,0.9432,positive,False,0.0,
1581636682284758,cleopatra mushipi s exactly time table saying lol 12 2 intervals 6hours per day lol meaning power go 6hrs come 6hrs go another 6hrs case come 17hrs go 23hrs 05hrs come upto 11hrs,0.6808,positive,0.6808,0.162,0.838,0.0,positive,0.6808,positive,False,0.0,
705181447975292,locality 17 00 23 00 05 00 11 00 rotational load shedding schedule meaning only power 11 00 17 00 daily power came back scheduled around 11 40 like hour s gone notice explanation inconveniencing unacceptable zesco limited,-0.34,negative,-0.34,0.06,0.821,0.118,negative,-0.34,negative,False,0.0,
906478284119960,schedule lie basically group people lying us yesterday power went 05 came 14 later went 17 came 23 today s already gone,-0.5267,negative,-0.5267,0.0,0.855,0.145,negative,-0.5267,negative,False,0.0,
1213069430480148,non those hours applicable area s sickening,-0.5267,negative,-0.5267,0.0,0.595,0.405,negative,-0.5267,negative,False,0.0,
1185260018763736,zesco limited problem even schedule comes stuffs bavichitilamo switch off anyhow working against new dawn government,-0.5574,negative,-0.5574,0.0,0.753,0.247,negative,-0.5574,negative,False,0.0,
543684474353285,same way u updating us load management kindly update us called water level know power back normal,0.4939,positive,0.4939,0.176,0.824,0.0,positive,0.4939,positive,False,0.0,
543684474353285,chilala junior muhyila thanks need give update also,0.4404,positive,0.4404,0.293,0.707,0.0,positive,0.4404,positive,False,0.0,
553788063468968,feels though kamwala south paying areas cause power cuts before time today cut 05hrs know come 12 later only go 16 mwebantu ummmm wild now,-0.5106,negative,-0.5106,0.0,0.842,0.158,negative,-0.5106,negative,False,0.0,
3370521426598168,us power went around 16 yesterday 6am sure still power,0.3182,positive,0.3182,0.204,0.796,0.0,positive,0.3182,positive,False,0.0,
887879462227738,zesco limited question isn t power cut schedule supposed affect every area areas like woodlands power cuts completely missing something,-0.6361,negative,-0.6361,0.099,0.556,0.345,negative,-0.6361,negative,False,0.0,
963612048411874,question how many hours should power 6hrs off because kitwe went off 23 came back 05 11 went off don t know 6hrs per day,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,
