comment_id,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,roberta_label,roberta_raw_label,roberta_confidence,roberta_negative_score,roberta_neutral_score,roberta_positive_score
906861247329552,ala loadshedding brought harm rain season schools opened s really difficult now how even prepare food also water bathing young children ummm s pity politicians liars always take us granted shame,False,-0.9184,negative,-0.9184,0.05,0.575,0.375,negative,-0.9184,negative,False,0.0,,31,8,0.0,0.064516129032258,0.0967741935483871,0.032258064516129,0.064516129032258,0.064516129032258,0.032258064516129,negative,negative,0.9449429512023926,0.9449429512023926,0.05062268674373627,0.0044344160705804825
3036557793303467,quote zesco limited default structured load shedding exercise staggering each outage minimum 6 hour period end quote case didn t see masebela bhati,False,-0.2263,negative,-0.2263,0.0,0.913,0.087,negative,-0.2263,negative,False,0.0,,23,7,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,neutral,neutral,0.5845475196838379,0.3974713683128357,0.5845475196838379,0.017981138080358505
1259562757957102,saidi masili banda iwe boi sumvela didn t know re hilarious,False,0.4019,positive,0.4019,0.231,0.769,0.0,positive,0.4019,positive,False,0.0,,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.5663653612136841,0.3042018711566925,0.5663653612136841,0.129432812333107
1259562757957102,phiri knox lucas lol,False,0.4215,positive,0.4215,0.483,0.517,0.0,positive,0.4215,positive,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8122149705886841,0.03017258085310459,0.8122149705886841,0.15761251747608185
1259562757957102,saidi masili banda since ni champions league kuli ma group stages na ma knock outs,False,0.5267,positive,0.5267,0.195,0.805,0.0,positive,0.5267,positive,False,0.0,,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8668422698974609,0.03840428590774536,0.8668422698974609,0.09475339204072952
1259562757957102,phiri knox lucas ndeve chaonekela boi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8552320599555969,0.050223782658576965,0.8552320599555969,0.09454409778118134
1380815312686577,lingson mwanza na means power going 2 times day,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8312080502510071,0.0553024485707283,0.8312080502510071,0.11348951607942581
1380815312686577,charles ilunga shall see,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.9023715257644653,0.031875129789114,0.9023715257644653,0.06575332581996918
1380815312686577,lingson mwanza balengamo futi muchizungu key word ni splits reduce,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,neutral,neutral,0.8489034175872803,0.09453178942203522,0.8489034175872803,0.05656477436423302
1380815312686577,charles ilunga read also s making sense na time table yabo,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,2,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,neutral,neutral,0.8413615226745605,0.015764109790325165,0.8413615226745605,0.1428743451833725
1380815312686577,lingson mwanza making sense let say re loadshed 05hrs malaiti yazabwela na 11hrs malaiti around 17hrs yazayenda come around 23hrs,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,malaiti,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8663663864135742,0.025523044168949127,0.8663663864135742,0.10811062157154083
1380815312686577,kukonka che time table apa kwati,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,1,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,neutral,neutral,0.8188591599464417,0.13026978075504303,0.8188591599464417,0.05087101459503174
1332443117593026,sir kenneth ngulube thoughts too,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,neutral,neutral,0.887775719165802,0.05718684569001198,0.887775719165802,0.055037349462509155
903100007535654,angel bernadette ck even mean,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.2,0.0,0.2,0.0,0.2,0.0,negative,negative,0.724942147731781,0.724942147731781,0.25851136445999146,0.016546500846743584
903100007535654,sipalo alex ntoka people condemn still going lie water levels everyone affected youth begin regret voting coz s change,False,-0.7184,negative,-0.7184,0.0,0.682,0.318,negative,-0.7184,negative,False,0.0,,19,5,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.0,0.1052631578947368,0.0526315789473684,0.131578947368421,negative,negative,0.831096351146698,0.831096351146698,0.16190260648727417,0.007001015357673168
903100007535654,angel bernadette ck under pf endured cadersim load shedding loss innocent lives scandal scandal fire tenders forest 27 kwacha loss value employment freeze secret recruitment into police defense forces lack repair government offices lack respect men women uniform name u still t see change u pharisee,False,-0.7351,negative,-0.7351,0.205,0.503,0.292,negative,-0.7351,negative,False,0.0,,46,15,0.0652173913043478,0.0652173913043478,0.1956521739130435,0.108695652173913,0.0434782608695652,0.0652173913043478,0.0543478260869565,negative,negative,0.891884982585907,0.891884982585907,0.10069946944713593,0.007415520027279854
903100007535654,angel bernadette ck yes bro u point u know better than south zim terms power pf ok only thing blame s caderlism men uniform respected matter education point less,False,0.8225,positive,0.8225,0.349,0.581,0.07,positive,0.8225,positive,False,0.0,,29,2,0.0344827586206896,0.0344827586206896,0.0,0.0344827586206896,0.0,0.0344827586206896,0.0172413793103448,neutral,neutral,0.6002547144889832,0.12768276035785675,0.6002547144889832,0.2720624506473541
3048240672151024,bally also promised end load shedding look now time teach politicians 2026 lies kick power promise achievable heaven earth t manage,True,0.765,positive,0.765,0.369,0.532,0.099,negative,0.765,negative,False,0.0,,21,5,0.0476190476190476,0.0476190476190476,0.0,0.1428571428571428,0.0,0.0476190476190476,0.0238095238095238,negative,negative,0.6099510788917542,0.6099510788917542,0.3513738811016083,0.03867516666650772
864003481516603,12hours okay dont want dstv benefit,False,-0.2028,negative,-0.2028,0.221,0.349,0.43,negative,-0.2028,negative,False,0.0,,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.76069176197052,0.76069176197052,0.22238971292972565,0.01691853627562523
559716629070332,best just make sure power cuts immediately chelsea start playing save lot energy power bp,False,0.886,positive,0.886,0.548,0.363,0.089,positive,0.886,positive,False,0.0,,15,3,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,neutral,neutral,0.628739058971405,0.2564006745815277,0.628739058971405,0.11486028879880905
1576115159502762,mwebantu company needs competitors don t see 05 08 10hrs check time schedule s saying 9hrs 6hrs behave supplying us electricity free stick schedule,False,0.5106,positive,0.5106,0.136,0.864,0.0,positive,0.5106,positive,False,0.0,,24,3,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0,negative,negative,0.6415664553642273,0.6415664553642273,0.34083205461502075,0.01760152168571949
730265781636519,kamwala south s now 14hrs since yesterday 16hrs really fair other day 2 days power how make programmes time like work getting affected,False,0.5413,positive,0.5413,0.206,0.729,0.065,positive,0.5413,positive,False,0.0,,23,2,0.0,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,0.0,negative,negative,0.6748890280723572,0.6748890280723572,0.3082091808319092,0.01690184883773327
1322434861928316,umungulufye first how suddenly start load shedding middle rain season tell people water october past ten years story same without solution,False,-0.2411,negative,-0.2411,0.0,0.911,0.089,negative,-0.2411,negative,False,0.0,,21,3,0.0,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0,negative,negative,0.8092648386955261,0.8092648386955261,0.18258444964885712,0.008150680921971798
1369890623838604,doesn t change fact pressing iron got damaged ndechisa mpoto smelling like ichimbala work,False,-0.1027,negative,-0.1027,0.152,0.671,0.177,negative,-0.1027,negative,False,0.0,,14,4,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,negative,negative,0.7334913015365601,0.7334913015365601,0.2562236487865448,0.010285012423992157
475797351387622,power going twice day 6 hours,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8302398920059204,0.046833548694849014,0.8302398920059204,0.12292654812335968
637927768087719,zesco management rotten completely giving us break power went 05 hrs came back 14 hrs how many hours 10 hours 17 hours power went coming back 23hours 7 hours totals 17 hours,False,-0.1548,negative,-0.1548,0.077,0.829,0.094,negative,-0.1548,negative,False,0.0,,32,5,0.0,0.03125,0.0,0.03125,0.0,0.03125,0.0,negative,negative,0.5518285632133484,0.5518285632133484,0.4198607802391052,0.028310609981417656
666239068516046,things getting bad worse food money even hope work find something family s gone how work without power mr president just bad every bad things happened 1 year,False,-0.8934,negative,-0.8934,0.077,0.56,0.363,negative,-0.8934,negative,False,0.0,,28,8,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.1428571428571428,negative,negative,0.9484711289405823,0.9484711289405823,0.045406125485897064,0.0061226715333759785
527188406053799,rebecca sakala mumbi elo mathematicians saying ifwe very lost terms understanding,False,-0.3804,negative,-0.3804,0.0,0.794,0.206,negative,-0.3804,negative,False,0.0,,11,2,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0454545454545454,neutral,neutral,0.5987703800201416,0.38070082664489746,0.5987703800201416,0.020528724417090416
527188406053799,rebecca sakala mumbi maybe mean 2 times power outage separated 6hours goes 6hrs comes 6hours goes 6 hrs see happens mwe otherwise mmm,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8661785125732422,0.10596197098493576,0.8661785125732422,0.027859585359692574
475797351387622,susan j stephens imagine absolutely difference fuckery highest order,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,1,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,negative,negative,0.8958184719085693,0.8958184719085693,0.09406968951225281,0.010111778043210506
475797351387622,peace kandy bring even confusion let s see how unfolds smh,False,0.0,neutral,0.0,0.233,0.467,0.3,neutral,0.0,neutral,False,0.0,,11,2,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0454545454545454,negative,negative,0.4877488315105438,0.4877488315105438,0.4812496304512024,0.03100152313709259
475797351387622,susan j stephens plus zesco don t things time 6 hour periods ll running into 7 each ka 14 day,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,20,2,0.0,0.05,0.0,0.05,0.0,0.05,0.0,neutral,neutral,0.873694121837616,0.08959826827049255,0.873694121837616,0.03670763969421387
475797351387622,susan j stephens seems like,False,0.3612,positive,0.3612,0.455,0.545,0.0,positive,0.3612,positive,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8496359586715698,0.079019695520401,0.8496359586715698,0.07134425640106201
475797351387622,susan j stephens kaili give breather given snorkel since technically still under water,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,kaili,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8876452445983887,0.06478521227836609,0.8876452445983887,0.04756948724389076
475797351387622,peace kandy true omg,False,0.743,positive,0.743,0.759,0.241,0.0,positive,0.743,positive,False,0.0,,4,2,0.0,0.25,0.0,0.5,0.0,0.25,0.0,positive,positive,0.8682947158813477,0.008313986472785473,0.12339132279157639,0.8682947158813477
475797351387622,susan j stephens next ni 3 times,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8959656357765198,0.01679910346865654,0.8959656357765198,0.08723527938127518
475797351387622,susan j stephens still 12 hours,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.887046754360199,0.04536298289895058,0.887046754360199,0.06759022921323776
475797351387622,susan j stephens exactly question went 05 came 13 17 went apa still nothing vaupuba chabe ba zesco,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.7244009375572205,0.2513028383255005,0.7244009375572205,0.02429623156785965
3048240672151024,chunza kamanga true bro,False,0.4215,positive,0.4215,0.483,0.517,0.0,positive,0.4215,positive,False,0.0,,4,1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,neutral,neutral,0.7702106833457947,0.10726931691169739,0.7702106833457947,0.12252002209424973
1633600697097916,solution definitely indirectly relief those run businesses completely depend electricity like welders barbermen salons problem huge government needs find way cushioning impact masses,False,0.8578,positive,0.8578,0.401,0.517,0.082,positive,0.8578,positive,False,0.0,,23,7,0.0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0217391304347826,neutral,neutral,0.47862768173217773,0.46158936619758606,0.47862768173217773,0.05978288874030113
1077101027019576,woke 02 morning stand line vote stayed till 15hrs s time life il never recover,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,15,2,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0666666666666666,negative,negative,0.8761500716209412,0.8761500716209412,0.11613383889198303,0.007716126274317503
507152648185346,loadshedding reduced 6hours means also reduced 3hrs fibweshenifye twapapata,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.83897465467453,0.08090808242559433,0.83897465467453,0.08011730760335922
701007491643584,kind government people ruled like animals t reason lot small entrepreneurs affected many businesses lose millions kwacha nation today,False,0.3818,positive,0.3818,0.244,0.579,0.178,positive,0.3818,positive,False,0.0,,19,6,0.0526315789473684,0.0,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.0,0.0526315789473684,negative,negative,0.9283750057220459,0.9283750057220459,0.06598905473947525,0.0056359609588980675
2864588043685007,kindly explain means us because difference sounds same,False,0.4939,positive,0.4939,0.314,0.686,0.0,positive,0.4939,positive,False,0.0,,8,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,neutral,neutral,0.8410729765892029,0.08439435809850693,0.8410729765892029,0.07453266531229019
6528614153822656,don t see sense look how hours split business uses power still risk,False,-0.2732,negative,-0.2732,0.0,0.84,0.16,negative,-0.2732,negative,False,0.0,,13,4,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,negative,negative,0.659493625164032,0.659493625164032,0.3295128345489502,0.010993488132953644
5034726106630481,very very sad say least let just shut down zesco please,False,-0.3338,negative,-0.3338,0.154,0.601,0.245,negative,-0.3338,negative,False,0.0,,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.9276450872421265,0.9276450872421265,0.06431116908788681,0.008043709211051464
409864024658433,load shedding problem decades shut let people resolve,False,-0.0258,neutral,-0.0258,0.23,0.531,0.239,neutral,-0.0258,neutral,False,0.0,,8,1,0.0,0.0,0.125,0.0,0.125,0.0,0.0625,negative,negative,0.8397703766822815,0.8397703766822815,0.15205471217632294,0.008174954913556576
511224641076840,short re saying ve created crappy time table having power during peak periods anyway kuzumbana naba zesco just nerve wrecking mxxm,False,-0.3818,negative,-0.3818,0.081,0.772,0.146,negative,-0.3818,negative,False,0.0,,21,2,0.0,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0,negative,negative,0.850202739238739,0.850202739238739,0.1423848569393158,0.00741240382194519
1755477978180396,s like break giving us time charge phones only very pathetic,False,-0.024,neutral,-0.024,0.308,0.44,0.251,neutral,-0.024,neutral,False,0.0,,11,4,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0454545454545454,negative,negative,0.9262982606887817,0.9262982606887817,0.06752759963274002,0.006174120120704174
2864588043685007,vian suwilanji simbaya difference same areas end experiencing load shedding even 3 times day 12 hours straight even better purposes planning day,False,0.5859,positive,0.5859,0.202,0.798,0.0,positive,0.5859,positive,False,0.0,,22,1,0.0,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0454545454545454,0.0,negative,negative,0.643865168094635,0.643865168094635,0.32627689838409424,0.029857978224754333
2864588043685007,vian suwilanji simbaya naine kwati yampita,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8552713990211487,0.07063859701156616,0.8552713990211487,0.07409002631902695
1077101027019576,michy susan musenge lol epomwaba sister,False,0.4215,positive,0.4215,0.359,0.641,0.0,positive,0.4215,positive,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8235966563224792,0.04435877129435539,0.8235966563224792,0.13204458355903625
1077101027019576,jimmy ashtag still going strong che,False,0.5106,positive,0.5106,0.398,0.602,0.0,positive,0.5106,positive,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.5276907682418823,0.02540532313287258,0.5276907682418823,0.44690394401550293
1077101027019576,michy susan musenge lol ohgee keep strong only strong survive,False,0.8555,positive,0.8555,0.573,0.427,0.0,positive,0.8555,positive,False,0.0,,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.5035510063171387,0.03539172559976578,0.5035510063171387,0.4610573351383209
409864024658433,catherine lumba nyambe tru,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8268150091171265,0.029933292418718338,0.8268150091171265,0.1432516872882843
564043215736577,load shedding way fuel prices being increased reduced hard make solid decision once,False,0.3182,positive,0.3182,0.245,0.662,0.093,positive,0.3182,positive,False,0.0,,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.5293803811073303,0.5293803811073303,0.4287845194339752,0.04183509945869446
501367885418814,surprise same loaddsheding only happening few area s lusaka within lusaka places never experienced power shortage s nice go through still only few places lusaka looking other provinces even getting surprised say thing load shedding happening places s too much mwandi otherwise run businesses family help power supply s making sense u just interested few places lusaka,False,0.8988,positive,0.8988,0.233,0.767,0.0,positive,0.8988,positive,False,0.0,,57,7,0.0175438596491228,0.0,0.0350877192982456,0.0175438596491228,0.0350877192982456,0.0,0.0263157894736842,neutral,neutral,0.48097583651542664,0.3386502265930176,0.48097583651542664,0.18037398159503937
853492429266225,won t even follow schedule ise ku chalala being loadshedded 11 hours per day,False,0.5719,positive,0.5719,0.236,0.764,0.0,positive,0.5719,positive,False,0.0,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.6061591506004333,0.6061591506004333,0.3788452446460724,0.014995536766946316
1140285630023705,re going kill children kabwata flats danger cholera order day because water depend pump now through day night split good enough lives danger please look into issues scary,False,-0.8885,negative,-0.8885,0.124,0.525,0.351,negative,-0.8885,negative,False,0.0,,28,7,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0714285714285714,negative,negative,0.926681399345398,0.926681399345398,0.0678485557436943,0.005470051430165768
1386230895455401,trying plot time schedules frequency distribution table making sense data continuous breaks palibe 6 hrs break,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,16,3,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,neutral,neutral,0.8616088032722473,0.05848627910017967,0.8616088032722473,0.0799049511551857
691055962549616,kuno power went yestrday around 11hrs came back today around 15hrs,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.907421886920929,0.01493798103183508,0.907421886920929,0.07764014601707458
722921442739592,mwalelolela ichalo chonse chilande zambians good people mufwayafye ukutonaula apapena mwalya,False,0.4404,positive,0.4404,0.225,0.775,0.0,positive,0.4404,positive,False,0.0,,11,1,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,neutral,neutral,0.5193424820899963,0.06985728442668915,0.5193424820899963,0.4108002185821533
1235114530763821,bet pf sympathisers cant get thing zesco tried manipulate wud maybe free education jst maybe cud catch shall tell submissions,False,0.5106,positive,0.5106,0.148,0.852,0.0,positive,0.5106,positive,False,0.0,,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.7751596570014954,0.7751596570014954,0.2157280147075653,0.009112374857068062
1569780666806418,don t care how u interpret think wise person better n encouraging having power 18 hours 24 hours 75 24 hours looking forward further deductions hours,False,0.9118,positive,0.9118,0.399,0.601,0.0,positive,0.9118,positive,False,0.0,,26,3,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,positive,positive,0.5719980597496033,0.03961794450879097,0.3883839249610901,0.5719980597496033
868318260882424,6 hrs intervals without power t still trust process zesco,False,-0.4023,negative,-0.4023,0.0,0.722,0.278,negative,-0.4023,negative,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,negative,negative,0.5990197062492371,0.5990197062492371,0.372749924659729,0.028230350464582443
853492429266225,leah nachilima awe real munakuka boss even saying ku chalala pama bedsitter mwenze zee miss too boi,False,-0.1531,negative,-1.0,0.0,0.909,0.091,negative,-1.0,negative,True,-1.2,"awe,zee",17,1,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,neutral,neutral,0.5966004729270935,0.16948412358760834,0.5966004729270935,0.23391534388065338
853492429266225,alex mumba iwe loadshedding pama bedsitter tenze bazungu,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8406310081481934,0.08847633749246597,0.8406310081481934,0.07089263945817947
853492429266225,leah nachilima kaili moved kuma yard keep quiet ala,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,kaili,9,1,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0555555555555555,neutral,neutral,0.8099082112312317,0.15071459114551544,0.8099082112312317,0.039377231150865555
1653764831741282,let night coz s disturbing business like way shikoswe power went yesterday 11 22 came back today 15 20 now how going working example us stationary saloons butcheries etc,False,-0.2023,negative,-0.2023,0.079,0.818,0.104,negative,-0.2023,negative,False,0.0,,29,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.5812708735466003,0.5812708735466003,0.40012943744659424,0.01859968528151512
688893926352354,year year nima regret chabe polotishans sing same song fixed loadshedding mulungu naye avala pompi yamvula zambia needs long term alternate energy solutions actual solutions pakanwafye,False,0.1779,positive,0.1779,0.182,0.726,0.092,positive,0.1779,positive,False,0.0,,26,5,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0384615384615384,negative,negative,0.6083498597145081,0.6083498597145081,0.3668125569820404,0.024837542325258255
614862720641260,let ever charge cutting power promoted immediate effect ndafya doing absolutely well field,False,0.5709,positive,-0.2291,0.311,0.599,0.09,negative,-0.2291,negative,True,-0.8,ndafya,13,1,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,neutral,neutral,0.6659431457519531,0.13370348513126373,0.6659431457519531,0.20035336911678314
1603467320124996,rubbish power goes twice day,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,negative,0.9062490463256836,0.9062490463256836,0.08309975266456604,0.010651219636201859
820122623123701,very useless how wish wasn t monopoly n competitor like mobile providers wouldn t customer,False,0.3336,positive,0.3336,0.311,0.513,0.176,positive,0.3336,positive,False,0.0,,15,3,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,negative,negative,0.8402613401412964,0.8402613401412964,0.14710156619548798,0.012637029401957989
697366508700436,like breaking girl twice day yaba way 2026 zesco vote alone,False,0.128,positive,-0.172,0.185,0.667,0.148,negative,-0.172,negative,True,-0.3,yaba,11,1,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,neutral,neutral,0.8157110810279846,0.12338881194591522,0.8157110810279846,0.06090003624558449
879838946387363,atleast see improvements schedule kudos,False,0.6808,positive,0.6808,0.651,0.349,0.0,positive,0.6808,positive,False,0.0,,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,positive,0.6839182376861572,0.02695138193666935,0.28913041949272156,0.6839182376861572
856642012112606,literally difference still load shaded 12 hours 2 six hourly segments day even makes worse,False,-0.4767,negative,-0.4767,0.0,0.807,0.193,negative,-0.4767,negative,False,0.0,,15,1,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0333333333333333,negative,negative,0.8520976901054382,0.8520976901054382,0.13646623492240906,0.011436009779572487
1761330254239982,really think people hospitals depending power because oxygen only visit hospitals see people dying decision s right,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,17,2,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0588235294117647,negative,negative,0.7235966324806213,0.7235966324806213,0.26140454411506653,0.014998815953731537
921314262582264,upnd packing bags wait,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,1,0.0,0.25,0.0,0.0,0.0,0.25,0.0,neutral,neutral,0.8397147059440613,0.07495295256376266,0.8397147059440613,0.08533237129449844
708646777547324,qoute minimum means don t maximum even go 15hrs,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,3,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,negative,negative,0.5175450444221497,0.5175450444221497,0.4593295454978943,0.023125458508729935
4846508602140505,people still complaining s easy talk criticize u aren t league put u president forever darkness,False,-0.3612,negative,-0.3612,0.168,0.462,0.37,negative,-0.3612,negative,False,0.0,,16,5,0.125,0.0,0.125,0.0625,0.125,0.0,0.125,negative,negative,0.8955556750297546,0.8955556750297546,0.09746955335140228,0.006974800489842892
1197230877868149,well done indeed capable hands thanks mr president visit maamba sisvonga meaningful,False,0.836,positive,0.836,0.553,0.447,0.0,positive,0.836,positive,False,0.0,,12,2,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,positive,positive,0.9590703845024109,0.00719074672088027,0.03373882919549942,0.9590703845024109
2708694619260732,total rubish yestaday power went 5 came bk 17 today 6 gone nish vuto ilipati ayi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,0.8922052979469299,0.03387441858649254,0.8922052979469299,0.07392024248838425
